order_id,order_timestamp,delivered_timestamp,driver_id,restaurant_id,cust_id,delivery_region,discount_applied,discount_code,order_total,discount_pc,status
100885,2022-11-26 22:25:00,2022-11-26 22:58:00,387,200,1256,Dublin,True,BLACKFRIDAY22,27.48,20.0,COMPLETED
100886,2022-11-26 22:25:00,2022-11-26 22:58:00,152,68,1232,Dublin,True,BLACKFRIDAY22,26.06,20.0,COMPLETED
100887,2022-11-26 22:25:00,2022-11-26 22:58:00,215,20,1231,Dublin,True,BLACKFRIDAY22,15.54,20.0,COMPLETED
100888,2022-11-26 22:25:00,2022-11-26 22:58:00,320,62,1226,Dublin,True,BLACKFRIDAY22,19.59,20.0,COMPLETED
100889,2022-11-26 22:25:00,2022-11-26 22:58:00,48,232,1181,Dublin,True,BLACKFRIDAY22,37.48,20.0,COMPLETED
100890,2022-11-26 22:25:00,2022-11-26 22:58:00,41,232,1161,Dublin,True,BLACKFRIDAY22,33.57,20.0,COMPLETED
100891,2022-11-26 22:25:00,2022-11-26 22:58:00,118,313,1150,Dublin,True,BLACKFRIDAY22,31.99,20.0,COMPLETED
100892,2022-11-26 22:25:00,2022-11-26 22:58:00,117,247,1128,Dublin,True,BLACKFRIDAY22,40.2,20.0,COMPLETED
100893,2022-11-26 22:25:00,2022-11-26 22:58:00,168,135,1121,Dublin,True,BLACKFRIDAY22,10.8,20.0,COMPLETED
100894,2022-11-26 22:25:00,2022-11-26 22:58:00,320,9,1096,Dublin,True,BLACKFRIDAY22,41.83,20.0,COMPLETED
100895,2022-11-26 22:25:00,2022-11-26 22:58:00,112,207,1063,Dublin,True,BLACKFRIDAY22,29.87,20.0,COMPLETED
100896,2022-11-26 22:25:00,2022-11-26 22:58:00,199,283,1035,Dublin,True,BLACKFRIDAY22,30.14,20.0,COMPLETED
100897,2022-11-26 22:25:00,2022-11-26 22:58:00,411,197,1029,Dublin,True,BLACKFRIDAY22,18.17,20.0,COMPLETED
100898,2022-11-26 22:25:00,2022-11-26 22:58:00,259,14,1012,Dublin,True,BLACKFRIDAY22,22.58,20.0,COMPLETED
100899,2022-11-26 22:35:00,2022-11-26 23:08:00,281,20,1087,Dublin,True,BLACKFRIDAY22,15.73,20.0,COMPLETED
100900,2022-11-26 22:35:00,2022-11-26 23:08:00,308,10,1290,Dublin,True,BLACKFRIDAY22,20.25,20.0,COMPLETED
100901,2022-11-26 22:35:00,2022-11-26 23:08:00,212,127,1034,Dublin,True,BLACKFRIDAY22,12.7,20.0,COMPLETED
100902,2022-11-26 23:11:00,2022-11-26 23:44:00,245,111,1274,Galway,False,No Discount,15.22,0.0,COMPLETED
100903,2022-11-26 23:35:00,2022-11-27 00:08:00,123,383,1185,Dublin,True,BLACKFRIDAY22,33.08,20.0,COMPLETED
100904,2022-11-27 18:51:00,2022-11-27 19:24:00,195,233,1286,Galway,False,No Discount,19.03,0.0,COMPLETED
100905,2022-11-28 17:43:00,2022-11-28 18:16:00,86,8,1014,Dublin,False,No Discount,20.2,0.0,COMPLETED
100906,2022-11-28 18:56:00,2022-11-28 19:30:00,323,50,1115,Galway,False,No Discount,40.74,0.0,COMPLETED
100907,2022-11-28 22:47:00,2022-11-28 23:20:00,216,27,1097,Galway,False,No Discount,29.72,0.0,COMPLETED
100908,2022-11-29 17:29:00,2022-11-29 18:03:00,248,41,1103,Galway,False,No Discount,17.96,0.0,COMPLETED
100909,2022-11-29 19:19:00,2022-11-29 19:53:00,34,268,1038,Kerry,False,No Discount,45.44,0.0,COMPLETED
100910,2022-11-29 21:21:00,2022-11-29 21:54:00,430,27,1154,Galway,False,No Discount,33.68,0.0,COMPLETED
100911,2022-11-29 22:08:00,2022-11-29 22:41:00,216,8,1208,Galway,False,No Discount,36.29,0.0,COMPLETED
100912,2022-11-30 20:18:00,2022-11-30 20:52:00,214,48,1030,Galway,False,No Discount,28.73,0.0,COMPLETED
100913,2022-12-01 17:06:00,2022-12-01 17:42:00,259,76,1343,Sligo,False,No Discount,19.03,0.0,COMPLETED
100914,2022-12-01 18:52:00,2022-12-01 19:28:00,320,5,1136,Sligo,False,No Discount,39.71,0.0,COMPLETED
100915,2022-12-02 17:33:00,2022-12-02 18:09:00,118,148,1225,Sligo,False,No Discount,35.63,0.0,COMPLETED
100916,2022-12-02 20:19:00,2022-12-02 20:55:00,228,311,1011,Sligo,False,No Discount,23.33,0.0,COMPLETED
100917,2022-12-02 20:58:00,2022-12-02 21:34:00,343,221,1063,Sligo,False,No Discount,14.78,0.0,COMPLETED
100918,2022-12-03 17:11:00,2022-12-03 17:53:00,114,83,1143,Leitrim,False,No Discount,39.6,0.0,COMPLETED
100919,2022-12-03 17:36:00,2022-12-03 18:12:00,329,89,1004,Kerry,False,No Discount,20.39,0.0,COMPLETED
100920,2022-12-03 19:52:00,2022-12-03 20:28:00,215,200,1275,Kerry,False,No Discount,17.91,0.0,COMPLETED
100921,2022-12-03 19:58:00,2022-12-03 20:34:00,207,50,1209,Sligo,False,No Discount,32.59,0.0,COMPLETED
100922,2022-12-03 20:40:00,2022-12-03 21:16:00,125,215,1344,Sligo,False,No Discount,16.82,0.0,COMPLETED
100923,2022-12-04 17:42:00,2022-12-04 18:24:00,320,20,1321,Leitrim,False,No Discount,22.2,0.0,COMPLETED
100924,2022-12-04 21:29:00,2022-12-04 22:05:00,347,68,1155,Kerry,False,No Discount,33.68,0.0,COMPLETED
100925,2022-12-05 17:32:00,2022-12-05 18:08:00,168,170,1023,Sligo,False,No Discount,47.11,0.0,COMPLETED
100926,2022-12-05 19:59:00,2022-12-05 20:35:00,216,4,1108,Kerry,False,No Discount,19.59,0.0,COMPLETED
100927,2022-12-06 18:53:00,2022-12-06 19:29:00,312,20,1056,Sligo,False,No Discount,20.08,0.0,COMPLETED
100928,2022-12-06 21:19:00,2022-12-06 22:01:00,240,71,1173,Leitrim,False,No Discount,31.54,0.0,COMPLETED
100929,2022-12-06 21:59:00,2022-12-06 22:41:00,246,14,1034,Leitrim,False,No Discount,14.43,0.0,COMPLETED
100930,2022-12-07 23:54:00,2022-12-08 00:30:00,291,8,1084,Sligo,False,No Discount,17.96,0.0,COMPLETED
100931,2022-12-08 20:54:00,2022-12-08 21:30:00,219,5,1364,Kerry,False,No Discount,17.68,0.0,COMPLETED
100932,2022-12-08 21:06:00,2022-12-08 21:42:00,248,26,1029,Sligo,False,No Discount,16.28,0.0,COMPLETED
100933,2022-12-08 21:08:00,2022-12-08 21:44:00,259,63,1206,Kerry,False,No Discount,36.34,0.0,COMPLETED
100934,2022-12-08 23:53:00,2022-12-09 00:35:00,184,41,1015,Sligo,False,No Discount,20.53,0.0,COMPLETED
100935,2022-12-09 17:31:00,2022-12-09 18:13:00,155,88,1116,Leitrim,False,No Discount,40.74,0.0,COMPLETED
100936,2022-12-09 18:18:00,2022-12-09 18:54:00,84,47,1338,Kerry,False,No Discount,20.33,0.0,COMPLETED
100937,2022-12-09 19:35:00,2022-12-09 20:03:00,314,107,1278,Kerry,False,No Discount,18.17,0.0,COMPLETED
100938,2022-12-09 20:08:00,2022-12-09 20:44:00,347,205,1324,Kerry,False,No Discount,16.82,0.0,COMPLETED
100939,2022-12-10 17:44:00,2022-12-10 18:20:00,317,194,1171,Kerry,False,No Discount,38.08,0.0,COMPLETED
100940,2022-12-10 18:39:00,2022-12-10 19:15:00,84,227,1148,Kerry,False,No Discount,39.53,0.0,COMPLETED
100941,2022-12-10 19:40:00,2022-12-10 20:16:00,199,195,1087,Sligo,False,No Discount,29.76,0.0,COMPLETED
100942,2022-12-10 23:53:00,2022-12-11 00:35:00,177,128,1083,Leitrim,False,No Discount,28.78,0.0,COMPLETED
100943,2022-12-11 18:15:00,2022-12-11 18:51:00,357,194,1300,Kerry,False,No Discount,20.31,0.0,COMPLETED
100944,2022-12-12 17:23:00,2022-12-12 18:05:00,170,34,1286,Leitrim,False,No Discount,18.48,0.0,COMPLETED
100945,2022-12-12 17:39:00,2022-12-12 18:15:00,317,186,1027,Sligo,False,No Discount,46.02,0.0,COMPLETED
100946,2022-12-12 18:38:00,2022-12-12 19:14:00,239,183,1230,Sligo,False,No Discount,17.91,0.0,COMPLETED
100947,2022-12-12 18:38:00,2022-12-12 19:20:00,345,9,1068,Leitrim,False,No Discount,43.52,0.0,COMPLETED
100948,2022-12-12 23:23:00,2022-12-12 23:59:00,182,172,1327,Sligo,False,No Discount,20.41,0.0,COMPLETED
100949,2022-12-13 18:51:00,2022-12-13 19:33:00,84,8,1024,Leitrim,False,No Discount,19.59,0.0,COMPLETED
100950,2022-12-13 18:54:00,2022-12-13 19:36:00,165,264,1274,Leitrim,False,No Discount,26.06,0.0,COMPLETED
100951,2022-12-13 20:50:00,2022-12-13 21:32:00,49,297,1032,Sligo,False,No Discount,13.39,0.0,COMPLETED
100952,2022-12-13 21:37:00,2022-12-13 22:13:00,66,20,1161,Kerry,False,No Discount,31.94,0.0,COMPLETED
100953,2022-12-13 21:59:00,2022-12-13 22:35:00,308,63,1027,Kerry,False,No Discount,14.85,0.0,COMPLETED
100954,2022-12-14 20:01:00,2022-12-14 20:37:00,368,107,1207,Kerry,False,No Discount,31.01,0.0,COMPLETED
100956,2022-12-15 18:36:00,2022-12-15 19:12:00,303,195,1288,Kerry,False,No Discount,16.17,0.0,COMPLETED
100957,2022-12-15 18:50:00,2022-12-15 19:32:00,267,3,1345,Sligo,False,No Discount,23.89,0.0,COMPLETED
100958,2022-12-15 21:34:00,2022-12-15 22:10:00,154,76,1318,Kerry,False,No Discount,26.55,0.0,COMPLETED
100959,2022-12-16 17:09:00,2022-12-16 17:43:00,328,66,1271,Kerry,False,No Discount,28.29,0.0,COMPLETED
100960,2022-12-16 18:57:00,2022-12-16 19:39:00,248,87,1038,Leitrim,False,No Discount,16.11,0.0,COMPLETED
100961,2022-12-16 19:18:00,2022-12-16 20:00:00,145,107,1105,Leitrim,False,No Discount,20.08,0.0,COMPLETED
100962,2022-12-17 17:29:00,2022-12-17 18:05:00,360,30,1224,Sligo,False,No Discount,19.54,0.0,COMPLETED
100963,2022-12-17 20:39:00,2022-12-17 21:15:00,279,109,1200,Kerry,False,No Discount,36.42,0.0,COMPLETED
100964,2022-12-18 17:17:00,2022-12-18 17:59:00,101,95,1189,Leitrim,False,No Discount,31.4,0.0,COMPLETED
100965,2022-12-19 17:13:00,2022-12-19 17:49:00,174,182,1357,Sligo,False,No Discount,18.7,0.0,COMPLETED
100966,2022-12-19 21:50:00,2022-12-19 22:24:00,182,337,1082,Kerry,False,No Discount,42.87,0.0,COMPLETED
100967,2022-12-20 20:39:00,2022-12-20 21:15:00,365,89,1248,Sligo,False,No Discount,34.17,0.0,COMPLETED
100968,2022-12-21 17:30:00,2022-12-21 18:06:00,167,194,1293,Sligo,False,No Discount,11.94,0.0,COMPLETED
100969,2022-12-21 20:17:00,2022-12-21 20:53:00,222,62,1258,Kerry,False,No Discount,22.86,0.0,COMPLETED
100970,2022-12-21 20:28:00,2022-12-21 21:04:00,98,224,1305,Sligo,False,No Discount,20.43,0.0,COMPLETED
100971,2022-12-22 20:39:00,2022-12-22 21:15:00,345,6,1257,Sligo,False,No Discount,20.68,0.0,COMPLETED
100972,2022-12-22 23:05:00,2022-12-22 23:47:00,225,9,1346,Leitrim,False,No Discount,12.32,0.0,COMPLETED
100973,2022-12-22 23:32:00,2022-12-23 00:08:00,116,104,1052,Sligo,False,No Discount,29.93,0.0,COMPLETED
100974,2022-12-23 17:05:00,2022-12-23 17:41:00,99,83,1149,Kerry,False,No Discount,39.5,0.0,COMPLETED
100975,2022-12-23 17:17:00,2022-12-23 17:53:00,66,9,1110,Kerry,False,No Discount,40.8,0.0,COMPLETED
100976,2022-12-23 18:03:00,2022-12-23 18:39:00,99,84,1037,Kerry,False,No Discount,45.56,0.0,COMPLETED
100977,2022-12-23 19:55:00,2022-12-23 20:31:00,200,58,1357,Kerry,False,No Discount,17.91,0.0,COMPLETED
100978,2022-12-24 21:28:00,2022-12-24 22:10:00,163,10,1188,Sligo,False,No Discount,37.21,0.0,COMPLETED
100979,2022-12-26 17:23:00,2022-12-26 17:59:00,356,28,1022,Kerry,False,No Discount,12.07,0.0,COMPLETED
100980,2022-12-26 17:55:00,2022-12-26 18:37:00,177,272,1172,Leitrim,False,No Discount,31.56,0.0,COMPLETED
100981,2022-12-26 18:20:00,2022-12-26 18:56:00,305,6,1004,Sligo,False,No Discount,16.82,0.0,COMPLETED
100982,2022-12-26 18:25:00,2022-12-26 19:01:00,118,190,1007,Sligo,False,No Discount,26.5,0.0,COMPLETED
100983,2022-12-26 18:27:00,2022-12-26 19:09:00,177,289,1243,Leitrim,False,No Discount,32.1,0.0,COMPLETED
100984,2022-12-26 18:37:00,2022-12-26 19:13:00,197,100,1297,Kerry,False,No Discount,27.21,0.0,COMPLETED
100985,2022-12-27 17:19:00,2022-12-27 17:55:00,29,28,1254,Kerry,False,No Discount,24.98,0.0,COMPLETED
100986,2022-12-27 18:01:00,2022-12-27 18:37:00,29,62,1147,Sligo,False,No Discount,39.55,0.0,COMPLETED
100987,2022-12-27 18:47:00,2022-12-27 19:23:00,392,68,1262,Kerry,False,No Discount,28.78,0.0,COMPLETED
100988,2022-12-27 19:44:00,2022-12-27 20:18:00,144,4,1284,Kerry,False,No Discount,19.59,0.0,COMPLETED
100989,2022-12-27 23:54:00,2022-12-28 00:36:00,323,220,1307,Leitrim,False,No Discount,20.06,0.0,COMPLETED
100990,2022-12-28 17:17:00,2022-12-28 17:53:00,195,27,1256,Kerry,False,No Discount,23.89,0.0,COMPLETED
100991,2022-12-28 18:24:00,2022-12-28 19:00:00,232,383,1348,Kerry,False,No Discount,16.28,0.0,COMPLETED
100992,2022-12-28 21:26:00,2022-12-28 22:02:00,403,107,1044,Sligo,False,No Discount,18.51,0.0,COMPLETED
100993,2022-12-28 22:16:00,2022-12-28 22:58:00,190,270,1039,Leitrim,False,No Discount,45.32,0.0,COMPLETED
100994,2022-12-28 23:55:00,2022-12-29 00:31:00,48,11,1066,Kerry,False,No Discount,20.63,0.0,COMPLETED
100995,2022-12-29 17:43:00,2022-12-29 18:19:00,154,114,1360,Sligo,False,No Discount,28.84,0.0,COMPLETED
100996,2022-12-29 17:43:00,2022-12-29 18:19:00,431,205,1222,Kerry,False,No Discount,35.74,0.0,COMPLETED
100997,2022-12-29 17:52:00,2022-12-29 18:34:00,195,20,1009,Sligo,False,No Discount,107.03,0.0,COMPLETED
100998,2022-12-29 23:56:00,2022-12-30 00:32:00,43,68,1274,Kerry,False,No Discount,11.18,0.0,COMPLETED
